* 120 Tau,05 33 31.6304,+18 32 24.827,0.746,-0.005,5.69,2.5409,B,,120 Tau,HD  36576,SAO  94649,HIP 26064,HR  1858,Gaia DR2 3397813537708158464,Gaia DR3 3397813537708158464
* 121 Tau,05 35 27.1316,+24 02 22.545,11.629,-17.6,5.38,5.0758,B,,121 Tau,HD  36819,SAO  77285,HIP 26248,HR  1875,Gaia DR2 3404675967734698624,Gaia DR3 3404675967734698624
* 122 Tau,05 37 03.7355,+17 02 25.177,42.771,-33.508,5.525,19.3993,F,,122 Tau,HD  37147,SAO  94700,HIP 26382,HR  1905,Gaia DR2 3397032128539658368,Gaia DR3 3397032128539658368
* 125 Tau,05 39 44.2007,+25 53 49.540,12.404,-22.558,5.166,5.2553,B,,125 Tau,HD  37438,SAO  77360,HIP 26640,HR  1928,Gaia DR2 3440971843000549248,Gaia DR3 3440971843000549248
* 126 Tau,05 41 17.7176,+16 32 02.925,3.5,-15.47,4.836,5.13,B,,126 Tau,HD  37711,SAO  94759,HIP 26777,HR  1946,Gaia DR2 3396380255582857728,
* 128 Car,09 17 17.2424,-68 41 22.535,-105.204,-39.904,5.39,29.4612,F,,128 Carina,HD  80671,SAO 250526,HIP 45571,HR  3712,Gaia DR2 5222956488533801728,Gaia DR3 5222956488533801728
* 129 Tau,05 46 45.4968,+15 49 20.982,5.277,-3.901,5.994,3.6417,B,,129 Tau,HD  38478,SAO  94848,HIP 27265,HR  1985,Gaia DR2 3348206012606519168,Gaia DR3 3348206012606519168
* 13 And,23 27 07.4001,+42 54 43.235,87.132,17.127,5.736,10.3618,B,,13 Andromeda,HD 220885,SAO  53039,HIP 115755,HR  8913,Gaia DR2 1925017677944306176,Gaia DR3 1925017677944306176
* 13 Boo,14 08 17.3027,+49 27 29.396,-58.799,59.974,5.25,4.6882,M,,13 Bootes,HD 123782,SAO  44905,HIP 69068,HR  5300,Gaia DR2 1511173389717021312,Gaia DR3 1511173389717021312
* 13 Cas,00 31 25.2291,+66 31 10.621,18.921,-3.982,6.165,3.8917,B,,13 Cassiopeia,HD   2729,SAO  11243,HIP 2474,HR   121,Gaia DR2 527817331398773248,Gaia DR3 527817331398773248
* 13 Cep,21 54 53.1538,+56 36 40.415,-3.825,-2.638,5.8,0.9126,B,,13 Cep,HD 208501,SAO  33864,HIP 108165,HR  8371,Gaia DR2 2198963817515042560,Gaia DR3 2198963817515042560
* 13 Cet,00 35 14.8796,-03 35 34.236,408.34,-35.22,5.21,47.05,F,,13 Cetus,HD   3196,SAO 128839,HIP 2762,HR   142,Gaia DR2 2528433919872925312,Gaia DR3 2528433919872925312
* 13 Cnc,08 10 13.1065,+25 50 40.126,-14.654,-30.976,6.413,3.3894,K,,13 Cancer,HD  67690,SAO  79991,HIP 40007,,Gaia DR2 682665402225188864,Gaia DR3 682665402225188864
* 13 Com,12 24 18.5489,+26 05 54.921,-26.158,-9.385,5.18,11.1318,A,,13 Coma Berenices,HD 107966,SAO  82291,HIP 60514,HR  4717,Gaia DR2 4008444190824309376,Gaia DR3 4008444190824309376
* 13 Del,20 47 48.3330,+06 00 29.551,8.255,-13.162,5.64,6.9265,A,,13 Delphinus|13 Delphinus A,HD 198069,SAO 126222,HIP 102633,HR  7953,Gaia DR2 1735906350890358144,Gaia DR3 1735906350890358144
* 13 Lac,22 44 05.4787,+41 49 09.245,-9.143,3.37,5.08,11.5268,K,,13 Lacerta,HD 215373,SAO  52317,HIP 112242,HR  8656,Gaia DR2 1932994222486995968,Gaia DR3 1932994222486995968
* 13 Leo,09 41 38.4845,+25 54 46.358,-18.405,-32.344,6.249,5.7993,K,,13 Leo,HD  83821,SAO  80970,HIP 47550,HR  3853,Gaia DR2 646630489172029824,Gaia DR3 646630489172029824
* 13 LMi,09 42 42.7387,+35 05 36.139,-20.987,-52.642,6.14,18.9353,F,,13 Leo Minor,HD  83951,SAO  61648,HIP 47631,HR  3857,Gaia DR2 797843574562367104,Gaia DR3 797843574562367104
* 13 Lyn,06 46 49.5102,+57 10 09.032,14.505,-38.472,5.335,14.9076,K,,13 Lynx,HD  48432,SAO  25947,HIP 32489,HR  2477,Gaia DR2 1001083179355501440,Gaia DR3 1001083179355501440
* 13 Lyr,18 55 20.1023,+43 56 45.922,20.136,81.349,4,10.4404,M,,13 Lyra,HD 175865,SAO  47919,HIP 92862,HR  7157,Gaia DR2 2106630885448872832,Gaia DR3 2106630885454013184
* 13 Mon,06 32 54.2279,+07 19 58.690,-1.698,-4.845,4.5,1.2159,A,,13 Monoceros,HD  46300,SAO 114034,HIP 31216,HR  2385,Gaia DR2 3324424744330466304,Gaia DR3 3324424744330466304
* 13 Peg,21 50 08.6568,+17 17 08.501,101.076,-30.214,5.336,31.3091,F,,13 Pegasus,HD 207652,SAO 107425,HIP 107788,HR  8344,Gaia DR2 1773172957482270464,Gaia DR3 1773172957482270464
* 13 PsA,22 04 23.8360,-29 54 59.513,2.749,2.677,6.46,1.9132,K,,13 Piscis Austrinus,HD 209476,SAO 213517,HIP 108952,HR  8405,Gaia DR2 6616598536274549760,Gaia DR3 6616598536274549760
* 13 Psc,23 31 57.5668,-01 05 09.224,8.695,17.164,6.384,4.4107,K,,13 Pisces,HD 221409,SAO 146756,HIP 116146,HR  8934,Gaia DR2 2644177717927099648,Gaia DR3 2644177717927099648
* 13 Sex,10 04 08.4319,+03 12 03.797,-76.356,-93.714,6.429,17.6317,F,,13 Sex,HD  87301,SAO 118086,HIP 49329,HR  3961,Gaia DR2 3836803656859531776,Gaia DR3 3836803656859531776
* 13 Sge,20 00 03.3079,+17 30 59.428,1.272,-13.365,5.35,3.4239,M,,13 Sagitta,HD 189577,SAO 105522,HIP 98438,HR  7645,Gaia DR2 1820484908471787008,Gaia DR3 1820484908501127040
* 13 Tau,03 42 18.9476,+19 42 00.918,4.457,-13.021,5.69,6.2758,B,,13 Tau,HD  23016,SAO  93557,HIP 17309,HR  1126,Gaia DR2 57111696260204800,Gaia DR3 57111696260204800
* 13 Tri,02 28 48.4944,+29 55 54.328,-66.071,71.499,5.901,31.7031,G,,13 Triangulum,HD  15335,SAO  75391,HIP 11548,HR   720,Gaia DR2 131483276941461888,Gaia DR3 131483276941461888
* 13 Vir,12 18 40.3174,-00 47 13.863,33.554,-16.527,5.897,8.6971,A,,13 Vir,HD 107070,SAO 138710,HIP 60030,HR  4681,Gaia DR2 3698055837875063424,Gaia DR3 3698055837875063424
* 13 Vul,19 53 27.6957,+24 04 46.608,22.325,36.51,4.64,9.6342,B,,13 Vulpecula|13 Vulpecula A,HD 188260|HD 188260A,SAO  87883,HIP 97886,HR  7592,Gaia DR2 1828386961117254272,Gaia DR3 1828386961117254272
* 130 Tau,05 47 26.1955,+17 43 44.912,-3,-4.339,5.455,2.885,F,,130 Tau,HD  38558,SAO  94858,HIP 27338,HR  1990,Gaia DR2 3398066253585476480,Gaia DR3 3398066253585476480
* 131 Tau,05 47 13.1536,+14 29 17.967,6.55,-41.17,5.721,9.6,A,,131 Tau,HD  38545,SAO  94855,HIP 27316,HR  1989,Gaia DR2 3347496930685449216,Gaia DR3 3347496930685449216
* 132 Tau,05 49 00.9709,+24 34 02.858,-13.211,-13.716,4.873,6.3528,G,,132 Tau,HD  38751,SAO  77592,HIP 27468,HR  2002,Gaia DR2 3428176379509415552,Gaia DR3 3428176379509415552
* 133 Tau,05 47 42.9074,+13 53 58.545,4.96,-11.489,5.29,3.4599,B,,133 Tau,HD  38622,SAO  94864,HIP 27364,HR  1993,Gaia DR2 3346682158209073792,Gaia DR3 3346682158209073792
* 134 Tau,05 49 32.9303,+12 39 04.760,-21.764,-18.546,4.875,11.5984,B,,134 Tau,HD  38899,SAO  94888,HIP 27511,HR  2010,Gaia DR2 3346230980484591360,Gaia DR3 3346230980484591360
* 135 Tau,05 50 28.9084,+14 18 20.185,8.707,-37.686,5.52,11.5734,G,,135 Tau,HD  39019,SAO  94904,HIP 27581,HR  2016,Gaia DR2 3347092001169941248,Gaia DR3 3347092001169941248
* 136 Tau,05 53 19.6462,+27 36 44.142,4.277,-9.595,4.552,8.1685,A,,136 Tau,HD  39357,SAO  77675,HIP 27830,HR  2034,Gaia DR2 3431061738543669888,Gaia DR3 3431061738543669888
* 137 Tau,05 52 22.2914,+14 10 18.428,-17.806,-3.153,5.586,6.8553,A,,137 Tau,HD  39317,SAO  94945,HIP 27743,HR  2033,Gaia DR2 3347031356232103552,Gaia DR3 3347031356232103552
* 139 Tau,05 57 59.6569,+25 57 14.083,-1.909,-2.109,4.82,0.8615,B,,139 Tau,HD  40111,SAO  77775,HIP 28237,HR  2084,Gaia DR2 3429829048565502848,Gaia DR3 3429829048565502848
* 14 Aqr,21 16 17.7733,-09 12 52.794,-1.597,3.549,6.46,2.4622,M,,14 Aquarius,HD 202466,SAO 145251,HIP 105019,,Gaia DR2 6896021244468017536,Gaia DR3 6896021244468017536
* 14 Ari,02 09 25.3249,+25 56 23.416,81.194,-24.267,4.977,18.9736,F,,14 Aries,HD  13174,SAO  75171,HIP 10053,HR   623,Gaia DR2 106209872601324672,Gaia DR3 106209872601324672
* 14 Aur,05 15 24.3941,+32 41 15.359,-25.256,12.339,5,12.0126,A,,14 Auriga,HD  33959A|HD  33959,SAO  57799,HIP 24504,HR  1706,Gaia DR2 180702438220217344,Gaia DR3 180702438220217344
* 14 Cam,05 13 31.2449,+62 41 28.077,-36.573,1.219,6.477,12.1617,A,,14 Camelopardalis,HD  33296,SAO  13413,HIP 24348,HR  1678,Gaia DR2 285928759014734592,Gaia DR3 285928759014734592
* 14 Cap A,20 39 16.3227,-14 57 17.183,1.9,-20.8,5.38,--,B,,14 Capricornus A,,,,,,
* 14 Cep,22 02 04.5726,+58 00 01.309,-3.096,-2.611,5.542,0.907,O,,14 Cep,HD 209481,SAO  33990,HIP 108772,HR  8406,Gaia DR2 2199161386015469312,Gaia DR3 2199161386015469312
* 14 Cet,00 35 32.8334,-00 30 20.198,143.173,-62.295,5.936,17.4181,F,,14 Cetus,HD   3229,SAO 128843,HIP 2787,HR   143,Gaia DR2 2542768012447142784,Gaia DR3 2542768012447142784
* 14 Com,12 26 24.0644,+27 16 05.659,-15.874,-11.784,4.95,11.2826,F,,14 Coma Berenices,HD 108283,SAO  82310,HIP 60697,HR  4733,Gaia DR2 4009103588563247104,Gaia DR3 4009103588563247104
* 14 CVn,13 05 44.4355,+35 47 56.039,-37.208,20.034,5.195,9.8367,B,,14 Canes Venatici,HD 113797,SAO  63338,HIP 63901,HR  4943,Gaia DR2 1516230937046044032,Gaia DR3 1516230937046044032
* 14 Cyg,19 39 26.4926,+42 49 05.741,17.08,33.091,5.4,6.1689,B,,14 Cygnus,HD 185872,SAO  48691,HIP 96693,HR  7483,Gaia DR2 2077959092540451456,Gaia DR3 2077959092540451456
* 14 Del,20 49 48.2603,+07 51 51.072,27.028,13.204,6.318,6.5067,A,,14 Delphinus,HD 198391,SAO 126265,HIP 102819,HR  7974,Gaia DR2 1749714425931629568,Gaia DR3 1749714425931629568
* 14 Eri,03 16 35.7455,-09 09 16.572,16.355,38.033,6.143,26.5644,F,,14 Eridanus,HD  20395,SAO 130395,HIP 15244,HR   988,Gaia DR2 5166645550267371776,Gaia DR3 5166645550267371776
* 14 Hya,08 49 21.7258,-03 26 34.891,-20.146,-22.776,5.31,7.5954,B,,14 Hydra,HD  75333,SAO 136308,HIP 43305,HR  3500,Gaia DR2 5762217876246382080,Gaia DR3 5762217876246382080
* 14 Lac,22 50 21.7785,+41 57 12.221,5.105,-1.666,5.91,2.0266,B,,14 Lacerta,HD 216200,SAO  52412,HIP 112778,HR  8690,Gaia DR2 1932855787101481216,Gaia DR3 1932855787101481216
* 14 Lyn,06 53 05.0484,+59 26 54.751,-11.94,-46.32,5.38,6.7,G,,14 Lynx,HD  49618|HD  49619,SAO  26012,HIP 33048,HR  2520,Gaia DR2 1002469148121650944,Gaia DR3 1002469148121650944
* 14 Mon,06 34 46.3180,+07 34 20.935,-15.011,-1.714,6.46,4.565,A,,14 Monoceros,HD  46642,SAO 114085,HIP 31385,HR  2404,Gaia DR2 3325947980251013760,Gaia DR3 3325947980251013760
* 14 Oph,16 41 42.4819,+01 10 52.431,-100.919,53.306,5.724,18.0784,F,,14 Oph,HD 150557,SAO 121790,HIP 81734,HR  6205,Gaia DR2 4383925212688195712,Gaia DR3 4383925212688195712
* 14 Peg,21 49 50.6943,+30 10 27.164,18.339,-26.378,5.069,12.3616,A,,14 Pegasus,HD 207650,SAO  90040,HIP 107763,HR  8343,Gaia DR2 1897487315533219840,Gaia DR3 1897487315533219840
* 14 Per,02 44 05.1600,+44 17 49.341,2.314,-6.229,5.435,2.3511,G,,14 Perseus,HD  16901,SAO  38289,HIP 12768,HR   800,Gaia DR2 340647020322856192,Gaia DR3 340647020322856192
* 14 Psc,23 34 09.0149,-01 14 51.220,107.013,-13.851,5.87,14.5356,A,,14 Pisces,HD 221675,SAO 146780,HIP 116323,HR  8944,Gaia DR2 2641159940760868736,Gaia DR3 2641159940760868736
* 14 Pup,08 04 41.4177,-19 43 41.344,-5.495,2.274,6.105,1.4774,B,,14 Puppis,HD  66834,SAO 153796,HIP 39524,HR  3168,Gaia DR2 5713359874483930112,Gaia DR3 5713359874483930112
* 14 Sex,10 06 47.4247,+05 36 41.373,-33.725,-15.947,6.187,8.0602,K,,14 Sex,HD  87682,SAO 118111,HIP 49530,HR  3973,Gaia DR2 3873220478403730944,Gaia DR3 3873220478403730944
* 14 Sge,20 03 30.0147,+16 01 52.508,5.42,-8.189,5.658,4.9546,B,,14 Sagitta,HD 190229,SAO 105615,HIP 98754,HR  7664,Gaia DR2 1808075236135604736,Gaia DR3 1808075236135604736
* 14 Sgr,18 14 15.8999,-21 42 47.385,-15.294,-23.625,5.473,6.8658,K,,14 Sagittarius,HD 167036,SAO 186509,HIP 89369,HR  6816,Gaia DR2 4090795790766565632,Gaia DR3 4090795790766565632
* 14 Tau,03 43 47.2136,+19 39 54.125,116.427,-55.474,6.14,8.3882,G,,14 Tau,HD  23183,SAO  93568,HIP 17408,HR  1132,Gaia DR2 57064451620025088,Gaia DR3 57064451620025088
* 14 Tri,02 32 06.1697,+36 08 50.181,45.066,11.901,5.144,7.5319,K,,14 Triangulum,HD  15656,SAO  55635,HIP 11784,HR   736,Gaia DR2 327523283893186048,Gaia DR3 327523283893186048
* 14 Vul,19 59 10.5367,+23 06 04.604,-68.157,6.926,5.66,18.7753,F,,14 Vulpecula,HD 189410,SAO  88016,HIP 98375,HR  7641,Gaia DR2 1833321397510986496,Gaia DR3 1833321397515530496
* 140 Pup,07 40 23.2104,-15 15 50.110,-2.171,-27.678,4.951,4.6915,K,,140 Puppis,HD  61772,SAO 153227,HIP 37379,HR  2959,Gaia DR2 3029166186779364736,Gaia DR3 3029166186781118336
* 141 Tau,06 01 41.6294,+22 24 03.583,-12.578,-9.353,6.355,4.1991,B,,141 Tau,HD  40724,SAO  77858,HIP 28561,HR  2116,Gaia DR2 3423709716602346112,Gaia DR3 3423709716602346112
* 145 CMa,07 16 36.8345,-23 18 56.138,-3.816,3.896,4.79,1.2155,K,,145 Canis Major,HD  56577,SAO 173349,HIP 35210,HR  2764,Gaia DR2 5618016960635836928,Gaia DR3 5618016960638976896
* 15 And,23 34 37.5368,+40 14 11.182,-18.402,-46.401,5.563,13.0457,A,,15 Andromeda,HD 221756,SAO  73346,HIP 116354,HR  8947,Gaia DR2 1920585924529574144,Gaia DR3 1920585924529574144
* 15 Aqr,21 18 11.0726,-04 31 10.127,12.314,12.776,5.812,4.508,B,,15 Aquarius,HD 202753,SAO 145278,HIP 105164,HR  8141,Gaia DR2 6911582666895785984,Gaia DR3 6911582666895785984
* 15 Ari,02 10 37.5968,+19 30 01.212,88.751,-27.183,5.688,4.8855,M,,15 Aries,HD  13325,SAO  92822,HIP 10155,HR   631,Gaia DR2 93118709203914624,Gaia DR3 93118709203914624
* 15 Boo,14 14 50.8487,+10 06 02.196,-19.627,-164.919,5.32,12.0509,K,,15 Bootes,HD 124679,SAO 100934,HIP 69612,HR  5330,Gaia DR2 1225013187800860416,Gaia DR3 1225013187800860416
* 15 Cam,05 19 27.8593,+58 07 02.515,5.854,-18.517,6.125,3.1987,B,,15 Camelopardalis,HD  34233,SAO  25125,HIP 24836,HR  1719,Gaia DR2 280298812805235456,Gaia DR3 280298812805235456
* 15 CMa,06 53 32.9069,-20 13 27.309,-5.838,4.56,4.83,2.682,B,,15 Canis Major,HD  50707,SAO 172520,HIP 33092,HR  2571,Gaia DR2 2932263546963330176,Gaia DR3 2932263546963330176
* 15 Cnc,08 13 08.8680,+29 39 23.536,-11.265,-19.506,5.605,4.672,B,,15 Cancer,HD  68351,SAO  80016,HIP 40240,HR  3215,Gaia DR2 876666120047998592,Gaia DR3 876666120047998592
* 15 CVn,13 09 42.0320,+38 32 01.982,-13.252,5.384,6.28,3.9234,B,,15 Canes Venatici|15 Canes Venatici A,HD 114376|HD 114376A,SAO  63374,HIP 64217,HR  4967,Gaia DR2 1523140405554059008,Gaia DR3 1523140405554059008
* 15 Cyg,19 44 16.6052,+37 21 15.682,72.665,35.379,4.887,11.0494,G,,15 Cygnus,HD 186675,SAO  68778,HIP 97118,HR  7517,Gaia DR2 2048824680109512320,Gaia DR3 2048824680109512320
* 15 Del,20 49 37.7673,+12 32 42.458,52.776,97.02,5.991,33.0028,F,,15 Delphinus,HD 198390,SAO 106536,HIP 102805,HR  7973,Gaia DR2 1760960887992601984,Gaia DR3 1760960887992601984
* 15 Dra,16 27 59.0145,+68 46 05.293,-24.299,34.349,4.949,6.7911,B,,15 Draco,HD 149212,SAO  17107,HIP 80650,HR  6161,Gaia DR2 1649549642491581312,Gaia DR3 1649549642491581312
* 15 Eri,03 18 22.1101,-22 30 39.975,5.728,8.968,4.875,7.0838,K,,15 Eridanus,HD  20610,SAO 168452,HIP 15382,HR   994,Gaia DR2 5099265828450228864,Gaia DR3 5099265828450228864
* 15 Hya A,08 51 34.4091,-07 10 38.104,-52.7,-16.8,5.73,--,,,15 Hydra A,HD  75737A,,,,,
* 15 Lac,22 52 02.0338,+43 18 44.701,109.428,23.678,4.938,9.3012,M,,15 Lacerta,HD 216397,SAO  52436,HIP 112917,HR  8699,Gaia DR2 1934658092817644928,Gaia DR3 1934658092817644928
* 15 LMi,09 48 35.3713,+46 01 15.626,221.75,-92.356,5.1,53.1277,G,,15 Leo Minor,HD  84737,SAO  43046,HIP 48113,HR  3881,Gaia DR2 821455861647126656,Gaia DR3 821455861647126656
* 15 Lyn,06 57 16.6052,+58 25 21.940,6.08,-122.83,4.35,18.29,G,,15 Lynx,HD  50522,SAO  26051,HIP 33449,HR  2560,Gaia DR2 1002340161664057216,Gaia DR3 1002340161664794240
* 15 Mon,06 40 58.6596,+09 53 44.722,-2.61,-1.61,4.68,3.55,O,,15 Monoceros|S Monoceros|S Monoceros A|15 Monoceros A,HD  47839,SAO 114258,HIP 31978,HR  2456,Gaia DR2 3326740865570982400,Gaia DR3 3326740865570982400
* 15 Ori,05 09 41.9571,+15 35 49.966,4.185,-7.263,4.82,9.8438,F,,15 Orion,HD  33276,SAO  94359,HIP 24010,HR  1676,Gaia DR2 3392331785048050176,Gaia DR3 3392331785048050176
* 15 Peg,21 52 29.9168,+28 47 36.750,-59.169,-61.603,5.53,37.0591,F,,15 Pegasus,HD 207978,SAO  90065,HIP 107975,HR  8354,Gaia DR2 1896396703077703936,Gaia DR3 1896396703077703936
* 15 Psc,23 35 28.5783,+01 18 47.295,-47.242,-24.864,6.463,9.4071,K,,15 Pisces,HD 221833,SAO 128270,HIP 116422,,Gaia DR2 2646207523766069376,Gaia DR3 2646207523766069376
* 15 Sge,20 04 06.2207,+17 04 12.676,-387.472,-419.497,5.788,56.2693,G,,15 Sagitta,HD 190406,SAO 105635,HIP 98819,HR  7672,Gaia DR2 1821708351374312064,Gaia DR3 1821708351374312064
* 15 Sgr,18 15 12.9063,-20 43 41.767,1.451,-1.626,5.37,0.8769,O,,15 Sagittarius,HD 167264,SAO 186543,HIP 89439,HR  6822,Gaia DR2 4093968702062993664,Gaia DR3 4093968702062993664
* 15 Tri,02 35 46.8212,+34 41 15.179,26.689,-48.894,5.374,4.8075,M,,15 Triangulum,HD  16058,SAO  55687,HIP 12086,HR   750,Gaia DR2 135039063187620864,Gaia DR3 135039063187620864
* 15 Vul,20 01 06.0485,+27 45 12.862,57.817,3.994,4.651,13.4427,A,,15 Vulpecula,HD 189849,SAO  88071,HIP 98543,HR  7653,Gaia DR2 2027458764010464128,Gaia DR3 2027458764012840576
* 16 Aqr,21 21 04.3193,-04 33 36.449,-11.042,11.206,5.848,9.6264,G,,16 Aquarius,HD 203222,SAO 145317,HIP 105412,HR  8160,Gaia DR2 6911546760969258880,Gaia DR3 6911546760969258880
* 16 Ari,02 11 12.0548,+25 56 12.992,-8.211,-4.866,5.999,6.394,K,,16 Aries,HD  13363,SAO  75188,HIP 10203,HR   633,Gaia DR2 106200458033043584,Gaia DR3 106200458033043584
* 16 Cam,05 23 27.8426,+57 32 39.837,15.017,-54.469,5.25,9.2929,A,,16 Camelopardalis,HD  34787,SAO  25161,HIP 25197,HR  1751,Gaia DR2 280036987300512256,Gaia DR3 280036987300512256
* 16 Cas,00 34 24.9193,+66 45 01.217,23.018,-0.533,6.473,4.8558,B,,16 Cassiopeia,HD   3038,SAO  11265,HIP 2707,HR   137,Gaia DR2 527729748425840768,Gaia DR3 527729748425840768
* 16 Com,12 26 59.2962,+26 49 32.526,-11.589,-9.138,4.959,11.9394,A,,16 Coma Berenices,HD 108382,SAO  82314,HIP 60746,HR  4738,Gaia DR2 4008867605880031872,Gaia DR3 4008867605880031872
* 16 Cyg A,19 41 48.9534,+50 31 30.219,-148.034,-159.03,5.95,47.3239,G,,16 Cygnus A,HD 186408,SAO  31898,HIP 96895,HR  7503,Gaia DR2 2135550755683405952,Gaia DR3 2135550755683405952
* 16 Cyg B,19 41 51.9726,+50 31 03.089,-134.482,-162.698,6.2,47.3302,G,,16 Cygnus B,HD 186427,SAO  31899,HIP 96901,HR  7504,Gaia DR2 2135550755683407232,Gaia DR3 2135550755683407232
* 16 Del,20 55 38.5698,+12 34 06.877,39.558,27.772,5.54,16.4866,A,,16 Delphinus,HD 199254,SAO 106666,HIP 103298,HR  8012,Gaia DR2 1757995264614220672,Gaia DR3 1757995264614220672
* 16 Dra,16 36 11.4203,+52 54 00.188,-12.777,27.635,5.52,7.7439,B,,16 Draco,HD 150100,SAO  30012,HIP 81290,HR  6184,Gaia DR2 1425757966351711616,Gaia DR3 1425757966351711616
* 16 Gem,06 27 56.6713,+20 29 46.755,-28.998,12.778,6.22,5.2753,A,,16 Gemini,HD  45394,SAO  78402,HIP 30769,HR  2330,Gaia DR2 3372625581744881536,Gaia DR3 3372625581744881536
* 16 Her,16 15 28.6349,+18 48 29.117,-68.674,-84.561,5.69,10.7115,K,,16 Hercules,HD 146388,SAO 102040,HIP 79666,HR  6065,Gaia DR2 1201381762344112640,Gaia DR3 1201381762344112640
* 16 Lac,22 56 23.6299,+41 36 13.948,-1.639,-4.319,5.587,2.2387,B,,16 Lacerta,HD 216916,SAO  52512,HIP 113281,HR  8725,Gaia DR2 1931240295282530688,Gaia DR3 1931240295282530688
* 16 Lib,14 57 10.9988,-04 20 47.251,-98.683,-153.908,4.49,36.3454,F,,16 Lib,HD 132052,SAO 140240,HIP 73165,HR  5570,Gaia DR2 6337402473507040512,Gaia DR3 6337402473507040512
* 16 Lyr,19 01 26.3826,+46 56 05.147,22.004,-80.894,5.006,25.7832,A,,16 Lyra,HD 177196,SAO  48011,HIP 93408,HR  7215,Gaia DR2 2131342100048643584,Gaia DR3 2131342100048643584
* 16 Mon,06 46 32.4145,+08 35 13.767,-6.953,-5.179,5.92,3.3288,B,,16 Monoceros,HD  48977,SAO 114388,HIP 32463,HR  2494,Gaia DR2 3134187105054983808,Gaia DR3 3134187105054983808
* 16 Oph,16 45 29.6748,+01 01 12.586,-3.147,6.923,6.018,5.6436,B,,16 Oph,HD 151133,SAO 121834,HIP 82037,HR  6224,Gaia DR2 4383869275034264192,Gaia DR3 4383869275034264192
* 16 Peg,21 53 03.7686,+25 55 30.489,9.965,-0.984,5.081,5.8094,B,,16 Pegasus,HD 208057,SAO  90075,HIP 108022,HR  8356,Gaia DR2 1796736625538995072,Gaia DR3 1796736625538995072
* 16 Psc,23 36 23.2846,+02 06 07.997,-105.325,61.073,5.68,30.6828,F,,16 Pisces,HD 221950,SAO 128281,HIP 116495,HR  8954,Gaia DR2 2646416259176624000,Gaia DR3 2646416259176624000
* 16 Pup,08 09 01.6363,-19 14 42.122,-11.105,-4.08,4.393,7.2138,B,,16 Puppis,HD  67797,SAO 153890,HIP 39906,HR  3192,Gaia DR2 5713807856749312512,Gaia DR3 5713807856749312512
* 16 Sco,16 12 07.3159,-08 32 51.286,44.53,-0.487,5.424,12.7258,A,,16 Scorpius,HD 145607,SAO 141024,HIP 79387,HR  6033,Gaia DR2 4348404390042854912,Gaia DR3 4348404390042854912
* 16 Ser,15 36 29.5738,+10 00 36.529,42.906,-123.903,5.253,14.3095,K,,16 Serpens,HD 139195,SAO 101640,HIP 76425,HR  5802,Gaia DR2 1165158832802119040,Gaia DR3 1165158832802119040
* 16 Sgr,18 15 12.9690,-20 23 16.691,2.446,-2.066,6.02,0.0641,O,,16 Sagittarius,HD 167263,SAO 186544,HIP 89440,HR  6823,Gaia DR2 4094031138050641408,Gaia DR3 4094031138050641408
* 16 Vel,08 13 34.2467,-50 11 45.870,18.742,-0.142,5.514,4.1002,M,,16 Vel,HD  69194,SAO 235819,HIP 40282,HR  3247,Gaia DR2 5513506731136287744,Gaia DR3 5513506731136287744
* 16 Vul A,20 02 01.4333,+24 56 16.934,89.8,67.3,5.79,--,,,16 Vulpecula A,HD 190004A,,,,,
* 16 Vul B,20 02 01.4873,+24 56 16.486,89.8,67.3,6.15,--,,,16 Vulpecula B,HD 190004B,,,,,
* 17 Aqr,21 22 56.2584,-09 19 09.580,-29.458,-29.125,5.965,4.598,K,,17 Aquarius,HD 203525,SAO 145351,HIP 105574,HR  8175,Gaia DR2 6897276268271412480,Gaia DR3 6897276268271412480
* 17 Aur,05 18 18.8960,+33 46 02.516,15.254,-29.225,6.144,7.0735,B,,17 Auriga,HD  34364,SAO  57858,HIP 24740,HR  1728,Gaia DR2 181983575426242944,Gaia DR3 181983575426242944
* 17 Cam,05 30 10.2032,+63 04 01.989,-5.602,-4.754,5.407,3.0424,M,,17 Camelopardalis,HD  35583,SAO  13518,HIP 25769,HR  1802,Gaia DR2 287221784688839168,Gaia DR3 287221784689921280
* 17 Cap,20 46 09.9880,-21 30 50.529,22.22,-18.351,5.902,11.1349,A,,17 Capricornus,HD 197725,SAO 189667,HIP 102487,HR  7937,Gaia DR2 6855318389161195904,Gaia DR3 6855318389161195904
* 17 CMa,06 55 02.7380,-20 24 17.557,-0.242,-10.241,5.792,5.4157,A,,17 Canis Major,HD  51055,SAO 172569,HIP 33248,HR  2588,Gaia DR2 2932289110610225408,Gaia DR3 2932289110610225408
* 17 Crt A,11 32 16.4044,-29 15 39.679,-19.696,144.907,5.58,35.6037,F,,17 Crater A,HD 100287,SAO 179968,,HR  4444,Gaia DR2 3482326708703712896,Gaia DR3 3482326708703712896
* 17 Crt B,11 32 16.0399,-29 15 47.899,-22.006,140.413,5.671,35.5239,F,,17 Crater B,HD 100286,SAO 179967,,HR  4443,Gaia DR2 3482326708703712640,Gaia DR3 3482326708703712640
* 17 CVn,13 10 03.2160,+38 29 56.331,-70.304,44.39,5.91,16.7285,A,,17 Canes Venatici,HD 114447,SAO  63380,HIP 64246,HR  4971,Gaia DR2 1523092817316419712,Gaia DR3 1523092817316419712
